Fz,FC3,FC1,FCZ,FC2,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CP1,CPZ,CP2,CP4,P1,Pz,P2,POZ
15.869000000000002,10.547,15.43,15.770999999999999,16.602,10.742,2.9785,7.8613,11.914000000000001,15.039000000000001,15.283,8.9844,-1.1719,3.125,7.0801,8.4961,8.7891,5.0293,0.29297,3.6133,4.834,-0.14648
14.014000000000001,12.450999999999999,13.623,15.527000000000001,14.014000000000001,11.620999999999999,5.6152,8.7891,9.8145,14.745999999999999,12.842,7.5684,-3.125,2.1484,4.834,8.3496,8.3496,4.2969,0.58594,4.0039,4.1016,-0.58594
15.234000000000002,9.7168,13.818,13.085999999999999,14.16,9.9609,7.8125,6.0547,10.059,12.549000000000001,13.085999999999999,6.1523,0.0,2.1973,6.6895,8.252,7.3242,3.5645,1.6113,5.127000000000001,4.7852,2.0508
9.375,5.3223,6.1035,9.3262,8.4473,9.082,2.7344,1.0742,2.3438,5.9082,5.4688,0.24414,-2.5879,-4.5898,-1.9043,1.8555,1.6602,-2.1973,-4.5898,-0.78125,-1.5137,-4.7363
7.959,-2.2949,2.6855,2.4902,7.2754,5.4199,-2.2949,-7.372999999999999,-2.002,-0.9277299999999999,2.7832,-5.4688,-2.0996,-13.33,-5.5664,-6.0547,-3.5645,-6.6406,-9.9609,-6.7871,-7.4219,-11.475
5.3223,0.14648,0.5371100000000001,3.9551,5.2734,7.7637,-1.2207,-3.6621,-1.3184,1.3184,1.5625,-1.9043,-0.3418,-7.2754,-2.9297,-1.0254,-2.7832,-6.3477,-5.5176,-3.4668,-5.5176,-8.7891
6.0547,-1.4648,2.8809,1.1719,7.5684,5.0293,-2.1973,-5.3711,1.416,1.0254,4.6875,-1.709,4.1504,-8.7891,0.29297,-0.39063000000000003,1.1719,-1.3184,-5.0293,-0.43945,-1.8555,-6.0547
-7.8613,-11.914000000000001,-9.2773,-11.182,-8.1055,-7.6172,-12.109000000000002,-13.915999999999999,-9.3262,-8.8379,-7.4219,-10.889000000000001,-7.666,-13.477,-8.3984,-7.4707,-7.2266,-7.959,-10.595999999999998,-6.4453,-8.1055,-11.328
-7.8613,-5.4199,-6.7871,-10.059,-9.5703,-8.3496,-4.3945,-6.5918,-6.2988,-8.0566,-7.8125,-8.3008,-6.4941,-7.3242,-5.2246,-5.0293,-4.3457,-3.418,-5.5664,-2.7344,-2.6855,-4.1504
-10.937999999999999,-9.7656,-8.7402,-15.770999999999999,-11.865,-12.744000000000002,-1.8555,-7.1289,-6.3477,-12.158,-7.8613,-7.959,-1.4648,-5.7129,-3.9063,-7.1289,-4.1504,-0.73242,-2.6367,-1.2695,-0.14648,-0.78125
-12.012,-7.372999999999999,-7.5684,-14.014000000000001,-10.205,-9.375,3.5156,-2.6855,-2.9785,-8.7891,-4.248,-1.8066,4.1016,0.97656,0.19530999999999998,-2.1973,1.1719,5.6152,4.7852,6.4453,7.372999999999999,10.352
-14.209000000000001,-10.302999999999999,-12.5,-17.969,-13.965,-12.988,0.3418,-5.2246,-9.7168,-14.16,-10.547,-8.7891,-4.4434,-3.9551,-5.2246,-8.0078,-4.6387,-1.3672,-0.24414,0.5371100000000001,1.123,4.1504
-14.550999999999998,-9.6191,-14.404000000000002,-17.285,-14.404000000000002,-12.158,0.78125,-5.4688,-11.475,-15.770999999999999,-11.67,-9.2285,-5.9082,-3.0273,-6.4941,-8.7891,-7.4707,-2.9785,0.39063000000000003,0.3418,0.39063000000000003,5.9082
-9.1797,-4.9316,-8.0566,-12.695,-10.107000000000001,-9.4727,1.9043,-3.1738,-7.3242,-11.963,-8.252,-7.1289,-3.6621,-1.2695,-3.7109,-5.1758,-2.6855,0.9277299999999999,2.5879,3.8086,4.7363,10.595999999999998
-5.3711,0.6835899999999999,-3.6133,-8.6426,-8.1543,-8.7891,1.5625,0.09765599999999999,-3.9063,-7.666,-6.3477,-6.9336,-5.7617,-0.3418,-2.002,-3.5156,-2.0996,-0.48828,2.4902,4.248,4.248,9.3262
3.7598,8.4961,6.2012,0.3418,0.9277299999999999,-0.19530999999999998,6.542999999999999,7.2754,4.9805,1.1719,2.8809,1.8555,2.3438,3.9551,5.0781,2.832,4.5898,6.542999999999999,6.4453,9.1309,11.035,12.109000000000002
8.8379,18.018,13.280999999999999,9.1309,7.6172,7.4707,8.4961,14.062999999999999,10.156,10.645,8.8867,10.547,4.0039,7.7637,8.0566,9.4727,12.255999999999998,12.744000000000002,9.8633,13.184000000000001,14.453,13.33
12.158,19.141,15.967,12.645999999999999,11.767999999999999,12.402000000000001,9.5703,15.137,13.037,11.815999999999999,13.379000000000001,13.184000000000001,8.3008,9.9609,9.8633,9.9609,12.207,12.549000000000001,9.7168,11.133,11.133,9.2285
21.143,27.93,24.023000000000003,23.145,22.07,23.877,16.309,24.17,21.533,21.338,21.826,22.51,14.940999999999999,18.164,16.65,18.408,18.896,19.043,16.797,16.992,15.82,14.209000000000001
21.631,26.709,23.975,23.682,24.121,26.416,15.088,22.949,21.191,21.484,22.949,23.828000000000003,16.309,18.066,17.139,17.334,17.871,17.09,15.869000000000002,14.99,12.549000000000001,11.815999999999999
20.166,24.951,21.924,21.094,20.361,17.871,15.479000000000001,20.947,19.141,17.871,18.262,15.527000000000001,6.3965,16.113,15.770999999999999,14.940999999999999,11.815999999999999,8.6914,13.280999999999999,12.012,8.0078,9.0332
26.611,27.636999999999997,27.831999999999997,22.607,25.342,19.385,19.922,22.021,23.438000000000002,18.848,22.51,15.479000000000001,11.963,16.016,19.287,15.43,15.43,12.061,16.895,16.406,12.061,14.014000000000001
19.678,19.482,20.801,17.188,18.018,12.939,13.135,13.280999999999999,15.527000000000001,13.33,15.575999999999999,10.059,9.1797,8.4961,12.549000000000001,10.156,8.8867,6.2988,10.205,9.7168,5.8594,6.6406
18.652,24.17,21.436,21.338,17.334,14.404000000000002,14.745999999999999,17.725,16.162,18.066,15.283,11.279000000000002,4.6387,12.597999999999999,13.379000000000001,15.869000000000002,11.425999999999998,7.959,13.623,13.379000000000001,9.2773,10.84
18.652,16.357,19.238,14.307,16.797,10.595999999999998,13.477,11.377,14.844000000000001,12.109000000000002,15.479000000000001,6.7383,4.1992,7.8125,12.793,10.01,9.2773,5.1758,11.035,10.156,4.9316,5.1758
15.82,13.965,17.822,14.502,17.871,12.793,12.597999999999999,12.402000000000001,17.188,15.137,18.213,11.67,8.7402,11.133,17.285,13.525,11.815999999999999,7.959,14.062999999999999,12.793,7.4219,6.25
14.16,14.404000000000002,17.139,15.722999999999999,18.652,16.406,11.963,15.674000000000001,18.701,18.555,19.189,13.525,7.666,15.380999999999998,19.775,17.334,16.65,11.815999999999999,17.969,17.529,12.255999999999998,10.352
17.529,14.355,19.043,16.406,19.824,15.186,11.815999999999999,15.479000000000001,20.801,18.213,20.166,12.354000000000001,7.6172,16.748,22.07,18.164,16.26,11.523,18.799,18.652,13.477,11.620999999999999
10.4,9.8145,12.793,11.23,11.523,8.9844,6.8359,11.815999999999999,14.453,13.184000000000001,11.620999999999999,4.7363,-2.0996,13.184000000000001,14.99,13.085999999999999,11.279000000000002,6.0059,13.477,14.110999999999999,9.6191,7.2266
7.0313,9.8633,10.547,9.8145,7.666,8.0078,5.6641,12.842,12.109000000000002,12.744000000000002,7.666,3.2715,-2.6367,13.574000000000002,13.672,13.427999999999999,9.1309,4.1016,13.867,13.184000000000001,9.6191,7.3242
4.0527,6.3965,7.1777,4.541,2.3438,0.09765599999999999,6.4453,9.0332,7.8613,5.6641,0.97656,-5.1758,-6.7871,9.4727,8.8379,6.0547,1.6602,-3.1738,7.6172,6.9336,2.6855,2.832
4.8828,4.3457,6.0059,3.0762,3.2227,-1.5625,4.4922,6.6406,6.9336,2.5391,0.5371100000000001,-6.25,-7.1289,6.542999999999999,7.1289,1.7578,1.123,-2.5879,5.6152,5.8105,2.4414,2.002
1.5137,3.8574,2.6855,1.3184,-1.709,-3.7598,4.3457,6.9824,3.9063,0.58594,-3.7109,-8.0566,-12.207,6.2012,4.0527,0.39063000000000003,-4.0527,-7.1777,2.3926,0.43945,-3.9063,-3.125
5.8105,4.9316,6.9824,3.6133,4.1504,2.4414,5.6641,7.3242,7.9102,3.3203,4.3945,1.3672,5.7617,7.5684,8.252,4.7852,5.1758,4.834,8.1543,7.8125,4.7363,6.6406
4.7852,6.6406,6.3965,6.25,3.418,4.7363,1.9531,8.5938,5.8594,5.4688,3.7598,4.248,-2.4414,8.3008,6.2012,5.5664,5.6641,6.1523,6.9824,6.8848,4.7852,6.3965
4.5898,9.5215,7.7637,6.1035,2.832,0.6835899999999999,3.4668,9.6191,6.25,4.6875,2.0508,2.3926,-3.8574,6.4453,4.5898,2.9297,1.2207,2.5879,2.5879,3.2715,1.9043,3.418
5.9082,6.9824,7.2266,4.9805,3.4668,1.5137,-0.48828,4.3457,3.0762,1.6602,0.6835899999999999,-0.5371100000000001,-4.1992,-1.3184,-0.73242,-3.0762,0.09765599999999999,0.97656,-2.2461,-0.78125,-1.2207,-0.58594
7.5195,8.5449,8.9355,8.8867,4.7363,4.4434,-1.6113,3.9551,2.3438,2.9297,1.1719,1.5625,-6.3477,-0.39063000000000003,-2.7832,-1.2207,-1.709,-1.3672,-2.9297,-2.002,-3.1738,-2.002
11.23,10.693,12.061,11.719000000000001,8.5938,5.3711,3.6133,6.2012,6.2012,4.2969,3.3691,-0.048827999999999996,-8.9844,-0.29297,-0.5371100000000001,-1.2207,-1.6113,-3.0762,-3.5645,-3.3691,-5.6152,-6.1523
11.67,8.3496,11.328,9.375,8.1055,4.8828,3.6133,4.9316,3.7598,1.9043,1.1719,-2.1484,-11.182,-1.9043,-2.7344,-5.0293,-5.6152,-6.3965,-7.1289,-6.6406,-9.2773,-8.7891
11.815999999999999,7.9102,11.23,11.914000000000001,11.815999999999999,11.767999999999999,2.2461,4.4922,3.8086,4.541,5.127000000000001,6.2012,0.63477,-1.8066,-2.8809,-2.7344,-1.7578,-1.123,-6.0059,-5.1758,-7.0801,-6.9824
16.455,11.475,16.455,15.674000000000001,16.846,14.307,6.8359,8.4961,9.8145,8.2031,10.254000000000001,9.375,4.7852,0.58594,3.0762,0.73242,3.9063,3.7598,-0.43945,-0.09765599999999999,-2.3438,-3.4668
12.695,7.1777,12.597999999999999,8.6914,11.279000000000002,7.372999999999999,4.1016,3.6621,5.2246,2.0508,6.542999999999999,3.0762,0.24414,-3.9551,-0.48828,-4.8828,-2.9297,-2.9785,-5.4199,-5.7129,-7.4219,-7.4219
14.844000000000001,10.156,14.307,12.988,12.450999999999999,8.9355,3.5645,3.8086,6.4453,4.3945,7.5684,5.1758,2.5879,-3.0273,-1.123,-2.6367,-0.09765599999999999,0.5371100000000001,-4.7852,-4.7363,-5.1758,-5.127000000000001
16.016,9.3262,14.6,14.502,14.6,10.595999999999998,2.5391,3.0762,6.0547,5.5176,8.6914,5.5664,4.9805,-3.3691,-0.73242,-2.2461,-0.39063000000000003,-0.24414,-4.7363,-5.127000000000001,-6.1523,-6.2988
18.164,9.4238,15.770999999999999,14.745999999999999,16.162,9.5215,6.2012,4.5898,8.6426,6.8848,10.01,3.8086,-1.1719,-2.1484,2.8809,-1.6113,0.19530999999999998,-1.709,-2.7832,-3.5645,-5.0781,-5.7617
18.262,8.1543,13.672,13.77,16.942999999999998,12.793,3.418,1.8066,6.0547,6.25,10.742,5.4199,2.2949,-3.3691,0.8789100000000001,-1.6113,3.418,2.1484,-2.8809,-1.709,-2.4414,-4.7363
11.572000000000001,4.9805,8.0078,11.23,10.352,8.4473,0.0,0.78125,2.2461,3.8574,6.3477,3.2227,-1.7578,-2.6855,-0.78125,-1.5625,0.39063000000000003,-0.3418,-2.7344,-1.6602,-2.2461,-1.709
8.6914,4.541,6.542999999999999,8.6914,7.8613,6.9336,1.123,1.3672,2.3926,1.709,3.6621,0.97656,-2.002,-2.8809,-1.2695,-1.8555,-0.63477,-1.7578,-3.0273,-2.6367,-3.125,-2.0996
5.957000000000001,4.0527,4.834,6.5918,4.834,3.5645,-1.0742,1.2695,1.6602,0.73242,1.2207,-0.63477,-0.8789100000000001,-3.1738,-1.3672,-3.0762,-1.1719,-2.1973,-3.125,-2.9785,-3.5156,-1.5625
1.7578,1.2207,0.9277299999999999,3.5156,0.0,0.19530999999999998,-4.3457,-1.6113,-1.4648,-2.1973,-3.7598,-6.0547,-5.8594,-6.4941,-4.5898,-6.6895,-8.2031,-9.3262,-8.7402,-8.5938,-10.059,-9.0332
8.4961,9.1797,9.1309,12.158,8.0078,5.0293,6.0547,9.8145,9.0332,8.0078,4.0527,-0.5371100000000001,-0.8300799999999999,3.5645,5.8594,2.3438,1.8066,-0.5371100000000001,3.0273,1.8066,-0.8300799999999999,3.0273
5.8105,2.4902,5.6152,5.8594,5.6641,0.29297,3.2715,4.1992,6.0059,2.002,2.6855,-4.6875,-1.4648,0.0,4.1992,-2.2461,-2.4414,-4.6387,0.0,-1.8555,-3.8086,-0.14648
3.9551,4.834,4.3945,10.107000000000001,5.8105,6.1523,2.5879,6.8359,4.1992,5.5664,2.8809,1.3184,-1.6602,4.3945,2.2949,2.4902,2.2461,0.48828,4.1504,2.9297,1.6602,6.3965
3.0273,4.0039,3.418,5.6641,3.3691,2.9297,3.125,5.8594,3.1738,2.4414,1.1719,-1.0254,-3.0762,3.6133,2.0996,0.29297,0.63477,-1.709,3.9063,1.709,0.29297,6.2988
4.9805,8.2031,6.9336,7.9102,7.1289,7.9102,8.8867,11.475,7.7637,6.8359,5.957000000000001,5.127000000000001,6.3477,10.352,8.2031,5.9082,4.1504,2.9297,9.7656,7.9102,7.8125,15.283
3.9551,7.1289,8.1055,6.0059,6.25,4.8828,8.252,10.059,8.5449,6.25,5.3711,3.5645,6.2988,7.4219,7.959,5.6152,5.6152,5.127000000000001,9.1797,9.5703,8.3496,15.039000000000001
1.709,10.156,6.2988,6.0059,1.6602,2.6367,5.5176,11.182,7.0801,6.8848,2.5391,2.7344,1.6602,10.547,7.0801,6.4453,3.3691,2.9785,8.4961,8.3496,6.7383,13.037
5.7129,10.107000000000001,9.668,6.4453,4.9805,4.9805,9.2285,11.865,10.352,6.8848,5.5664,2.4902,4.0527,9.4727,9.375,6.8359,5.7617,4.9316,9.0332,9.1309,8.2031,12.207
5.127000000000001,5.1758,8.4473,3.9551,4.4922,2.0996,3.8086,6.2012,9.1309,5.4199,5.3711,2.0996,4.2969,4.4922,7.3242,2.832,5.1758,5.3223,5.6152,5.1758,5.957000000000001,8.0078
5.0781,4.7852,7.5684,6.0547,7.3242,6.3965,3.2715,6.4941,8.7891,6.2988,8.6426,8.6426,12.450999999999999,4.4434,7.0313,4.541,5.7129,8.5449,3.9063,4.9805,7.0313,6.1523
1.9531,1.7578,2.8809,3.9551,5.3711,8.5938,-1.9531,4.541,4.541,5.0293,6.542999999999999,11.084000000000001,12.597999999999999,1.9043,3.125,3.7598,7.2754,11.767999999999999,2.6367,5.5176,8.3008,7.1289
-4.4922,-6.3477,-4.0527,-5.8105,-1.709,1.2207,-5.7129,-4.3457,-3.125,-4.6875,0.8300799999999999,5.5664,9.7168,-6.7383,-4.0039,-5.0293,0.14648,6.6406,-4.7852,-2.002,2.0508,0.19530999999999998
-11.084000000000001,-6.9824,-9.0332,-8.0078,-8.9355,-2.5879,-7.8125,-4.541,-7.9102,-6.8359,-5.8594,1.9043,2.6367,-6.4453,-9.1797,-5.8105,-2.0508,4.0039,-7.0801,-4.1992,-0.78125,-3.7598
-11.133,-9.4238,-8.5449,-10.693,-8.0078,-5.3223,-4.6387,-5.5664,-6.0059,-7.372999999999999,-4.1504,-0.39063000000000003,2.9297,-6.0059,-5.1758,-5.7617,-1.123,2.4414,-4.9316,-3.5156,-0.73242,-2.832
-8.3008,-6.6406,-6.2988,-5.6152,-3.6621,0.58594,-2.9785,-3.1738,-3.7109,-0.73242,1.7578,7.959,8.9355,-2.4414,-2.7344,0.48828,3.7109,7.9102,-2.0996,-0.19530999999999998,2.832,0.6835899999999999
-6.5918,-8.0566,-5.5664,-6.3477,-2.3438,-0.8789100000000001,-3.5156,-5.6152,-3.1738,-0.9277299999999999,2.3438,5.0781,3.4668,-4.3945,-1.5625,-0.6835899999999999,5.9082,7.6172,-1.3672,1.6602,2.9785,0.97656
-9.8145,-12.597999999999999,-8.9844,-9.4238,-4.7852,-2.832,-6.1523,-8.1055,-5.127000000000001,-3.6621,0.48828,2.2461,2.6855,-3.418,-1.7578,-2.1973,2.002,4.2969,-0.5371100000000001,0.48828,0.97656,2.1973
-1.6602,-3.9063,-2.1973,1.0742,4.7852,11.035,-1.2695,0.58594,2.3926,7.5195,8.9844,13.77,12.793,5.0293,5.1758,8.9844,12.158,15.088,8.3496,10.302999999999999,11.865,11.914000000000001
-6.3477,-6.5918,-4.0039,-2.4902,0.43945,4.5898,-5.2734,-1.9043,1.1719,4.4434,5.6641,8.4961,7.0313,3.2715,4.8828,6.4453,9.4238,10.059,6.1035,7.666,9.082,8.7891
-6.7383,-6.4941,-1.3672,-6.0059,-1.2695,-1.8066,-2.7344,-1.8555,3.8574,1.2695,2.7344,0.63477,3.6621,0.78125,4.9316,1.5625,2.2949,2.6367,1.9531,2.2461,2.3926,1.4648
-4.3945,-1.5137,0.43945,-1.0254,0.39063000000000003,2.002,-3.5156,1.6602,3.1738,3.9551,1.6602,1.8066,2.6855,0.19530999999999998,1.8555,1.5137,3.0762,2.002,-1.3184,-0.19530999999999998,0.58594,-3.7109
3.7109,2.6367,7.5195,4.7852,8.1055,6.7383,0.8300799999999999,4.1992,9.0332,8.9844,9.1309,4.541,7.1289,2.6855,7.3242,5.4199,5.6152,4.541,1.6113,1.7578,1.9043,-0.6835899999999999
6.1035,8.1543,8.5938,9.3262,9.2773,11.475,-0.24414,6.9824,8.0078,11.620999999999999,7.4219,6.25,7.7148,4.1016,3.6133,6.5918,5.5664,4.6875,-1.1719,-0.63477,0.29297,-3.8574
11.23,7.7637,11.425999999999998,9.6191,12.744000000000002,12.450999999999999,3.8574,6.9824,10.889000000000001,9.2773,10.790999999999999,6.2012,11.377,3.4668,6.1523,4.834,6.9824,6.25,0.5371100000000001,1.123,2.1484,-1.2207
13.915999999999999,8.9355,13.720999999999998,11.865,16.942999999999998,15.527000000000001,8.3008,9.7656,13.477,12.354000000000001,15.088,9.7656,16.748,7.1289,10.254000000000001,7.1777,9.3262,8.4473,4.0039,4.0039,5.5664,1.9043
6.5918,8.8867,8.3496,8.4473,9.6191,11.425999999999998,4.4922,10.205,7.2266,9.2285,7.1289,5.3711,4.1504,5.3711,4.3457,4.541,5.3711,3.9551,0.24414,0.29297,0.78125,-3.2715
0.97656,5.0781,5.7129,4.6875,3.5645,5.2734,1.7578,7.959,6.542999999999999,7.4219,5.5176,4.4434,2.832,7.0313,4.7852,4.7852,5.4199,4.6875,1.709,0.8789100000000001,1.7578,-2.6367
11.67,15.674000000000001,16.942999999999998,16.748,14.258,14.550999999999998,10.498,18.164,16.992,17.432000000000002,15.43,14.404000000000002,10.4,15.527000000000001,13.574000000000002,14.795,15.869000000000002,14.453,10.205,10.498,10.449000000000002,4.4434
11.865,14.795,16.895,15.918,15.575999999999999,15.918,9.7656,16.992,16.504,17.09,15.479000000000001,14.209000000000001,9.1797,14.404000000000002,13.574000000000002,12.061,13.379000000000001,12.549000000000001,7.2266,6.8359,6.4453,-1.6113
12.012,15.625,17.041,18.896,16.748,18.408,7.3242,17.139,15.722999999999999,19.043,15.918,16.504,6.6895,12.354000000000001,11.719000000000001,12.744000000000002,13.623,13.085999999999999,4.9805,5.5176,6.4941,-4.4434
19.434,17.969,22.217,22.314,24.121,24.365,9.9609,16.846,19.531,20.117,21.631,21.289,18.262,11.035,13.818,12.744000000000002,17.578,18.311,6.9336,8.6426,10.302999999999999,-0.19530999999999998
16.748,17.92,19.238,20.557,18.457,20.361,6.6406,14.844000000000001,14.844000000000001,17.773,15.674000000000001,17.529,13.623,7.2754,8.4473,10.059,11.475,12.695,1.7578,3.8086,5.7617,-3.5156
16.406,13.672,18.457,16.553,16.846,14.795,5.0293,8.2031,11.23,11.963,12.695,12.305,13.379000000000001,1.3184,4.7363,5.127000000000001,8.9844,12.109000000000002,-1.416,2.0996,5.4199,-1.9043
11.035,10.937999999999999,12.597999999999999,13.818,10.107000000000001,10.547,-0.97656,4.1016,4.9316,9.9609,6.8359,9.4238,8.5449,-2.5879,-1.3672,1.6113,5.0293,8.0078,-4.9805,-1.1719,2.3438,-2.6855
10.742,9.1797,11.620999999999999,13.280999999999999,9.2773,10.742,-1.2695,2.6367,3.4668,9.8145,5.8594,9.1797,10.01,-3.7109,-2.4902,1.2695,2.832,5.3711,-5.8594,-2.5391,-0.19530999999999998,-3.418
6.7383,5.127000000000001,6.0547,8.5449,5.5664,6.3965,-3.7598,-0.63477,-0.43945,5.8594,1.3184,4.0039,4.1016,-7.0313,-5.9082,-1.9531,0.5371100000000001,1.3672,-7.2754,-4.1016,-2.3438,-5.1758
7.8613,-0.24414,6.542999999999999,6.9824,8.9844,8.6914,-2.9297,-3.7598,0.73242,4.248,5.8105,5.957000000000001,14.16,-7.9102,-2.6367,-2.0996,0.73242,2.4902,-6.0547,-3.6133,-3.2227,-4.834
0.8300799999999999,-5.4199,-0.39063000000000003,1.9531,2.6367,2.6855,-6.25,-6.4941,-3.9551,-0.19530999999999998,-0.8789100000000001,-1.0742,0.24414,-9.1309,-7.0801,-4.834,-3.2227,-3.5645,-7.7637,-6.2988,-7.2754,-5.5176
-2.3926,-9.3262,-3.9551,-2.7832,-1.2695,-2.832,-7.1777,-9.7168,-6.3965,-3.9063,-3.5156,-5.7617,-0.14648,-10.645,-7.3242,-8.0566,-6.8848,-6.1523,-8.252,-7.9102,-8.3496,-4.9805
-2.1484,-4.9316,-2.2949,-0.43945,-2.2949,-4.1016,-4.9805,-4.7852,-3.418,-0.73242,-3.4668,-3.4668,-2.1973,-4.7363,-4.3457,-3.8086,-4.4434,-4.7852,-5.3711,-4.2969,-4.4922,-1.5625
-5.127000000000001,-11.767999999999999,-5.5176,-6.9824,-6.8848,-14.16,-9.5215,-11.865,-7.7148,-7.8613,-8.4961,-13.379000000000001,-9.7656,-13.77,-8.3984,-11.719000000000001,-8.9355,-9.082,-11.133,-9.1797,-8.252,-6.3965
-7.372999999999999,-12.158,-9.2285,-7.6172,-12.012,-13.965,-10.742,-13.184000000000001,-11.572000000000001,-9.5703,-12.890999999999998,-13.672,-11.279000000000002,-12.450999999999999,-12.012,-12.012,-12.402000000000001,-12.207,-12.890999999999998,-12.061,-10.693,-8.8867
-9.7168,-13.623,-11.425999999999998,-10.059,-12.939,-12.939,-12.939,-15.234000000000002,-14.404000000000002,-12.5,-14.550999999999998,-13.379000000000001,-10.254000000000001,-13.379000000000001,-14.745999999999999,-12.988,-11.425999999999998,-9.4238,-12.988,-10.985999999999999,-8.6914,-5.9082
-9.2285,-18.506,-13.77,-14.110999999999999,-12.5,-11.865,-16.016,-20.361,-16.553,-16.895,-14.648,-13.77,-4.834,-19.58,-17.139,-19.043,-14.110999999999999,-9.8145,-17.578,-15.380999999999998,-12.450999999999999,-12.597999999999999
-13.818,-19.336,-18.164,-16.016,-15.527000000000001,-11.865,-17.188,-20.215,-20.752,-18.018,-17.627,-14.110999999999999,-6.4453,-18.994,-19.482,-18.555,-15.625,-11.620999999999999,-17.334,-15.674000000000001,-13.135,-10.059
-8.5449,-15.43,-13.574000000000002,-13.77,-9.5215,-7.0801,-11.084000000000001,-15.332,-15.527000000000001,-14.502,-12.549000000000001,-9.3262,-1.2695,-14.99,-14.697000000000001,-15.43,-9.6191,-6.0059,-12.890999999999998,-10.742,-8.3496,-7.8125
-9.1309,-12.695,-13.037,-12.793,-11.865,-10.01,-10.937999999999999,-13.525,-13.477,-13.379000000000001,-12.158,-9.8633,-3.9063,-11.914000000000001,-13.672,-14.795,-10.547,-7.0313,-13.623,-11.914000000000001,-8.7402,-10.302999999999999
-5.4199,-7.959,-6.3477,-9.1797,-7.6172,-8.9844,-4.8828,-8.8379,-8.1055,-11.67,-9.082,-9.668,-3.0762,-8.4473,-9.6191,-12.549000000000001,-7.5684,-5.3223,-10.4,-9.2773,-6.9824,-9.0332
-4.6875,-2.8809,-5.3223,-3.6133,-7.5195,-4.7852,-4.834,-2.4902,-5.7129,-5.5176,-7.666,-4.2969,-5.5176,-1.7578,-7.1289,-5.3711,-3.5645,-2.3438,-4.8828,-3.7598,-2.0508,-3.3203
0.09765599999999999,0.14648,0.5371100000000001,-1.5137,-2.7832,-4.9805,1.4648,0.3418,0.19530999999999998,-2.9785,-2.2461,-2.4902,-3.2227,1.8555,-0.24414,-2.5879,0.39063000000000003,1.2207,-1.6602,0.39063000000000003,1.709,0.78125
4.6875,5.127000000000001,4.834,5.6641,3.2715,3.1738,1.8555,4.3457,3.0762,2.3438,1.416,4.1992,2.4414,3.9551,1.1719,0.73242,4.4922,5.5176,1.416,3.3691,4.0527,2.3438
6.9824,3.8086,5.5664,7.2266,6.2988,8.6914,-0.8300799999999999,2.4902,3.0762,3.3691,4.7852,8.8867,7.1289,2.9785,1.416,2.9297,6.4453,8.3008,1.6113,5.4199,6.3965,4.541
10.889000000000001,6.2012,8.252,8.3984,8.6426,10.352,1.0742,2.7832,4.1992,4.248,5.7617,9.2773,9.4238,2.4414,1.1719,3.7598,8.0566,9.8633,1.2207,4.3945,5.8594,3.4668
16.26,16.113,14.6,16.553,13.525,18.066,7.2754,12.842,10.84,12.793,11.377,17.92,16.553,10.449000000000002,7.959,11.035,14.940999999999999,17.773,7.8613,10.985999999999999,12.988,11.084000000000001
13.574000000000002,15.869000000000002,13.477,13.379000000000001,10.595999999999998,13.77,4.7852,10.302999999999999,7.7637,9.5215,8.2031,14.014000000000001,11.133,6.5918,3.7109,7.2754,9.9121,12.744000000000002,2.3438,6.6406,10.302999999999999,8.8379
7.3242,13.232000000000001,9.1797,8.2031,6.4941,10.645,3.4668,7.5195,4.3945,5.4688,4.5898,9.6191,6.9824,2.4414,0.8300799999999999,3.0273,7.7637,10.449000000000002,1.6113,4.7363,8.3496,8.7402
6.5918,8.252,7.1289,3.125,5.1758,6.5918,5.8105,3.2715,4.4434,1.2207,5.1758,6.5918,8.3984,0.3418,2.2949,1.0742,5.5664,8.0566,1.3672,3.5156,6.3965,8.4473
-3.1738,0.48828,-3.4668,-4.2969,-2.9297,0.8789100000000001,-1.2207,-3.3203,-5.6641,-5.7129,-3.8574,-0.43945,0.09765599999999999,-6.25,-8.5449,-6.3965,-3.8574,-2.0508,-8.7891,-7.0313,-4.0527,-4.1992
-7.5684,-6.6895,-9.8145,-10.352,-5.127000000000001,-1.0254,-6.0547,-9.668,-11.620999999999999,-11.914000000000001,-7.9102,-5.3223,-4.541,-10.4,-12.5,-12.402000000000001,-9.5215,-8.4473,-12.695,-11.572000000000001,-11.133,-9.375
-11.865,-11.815999999999999,-13.184000000000001,-14.16,-8.5938,-6.4453,-8.5449,-14.014000000000001,-13.867,-14.502,-10.645,-9.9121,-6.7871,-12.450999999999999,-14.062999999999999,-17.139,-13.915999999999999,-12.354000000000001,-15.283,-16.064,-16.211,-13.77
-14.6,-16.113,-14.892999999999999,-17.725,-10.693,-11.67,-13.184000000000001,-18.066,-16.846,-17.725,-14.404000000000002,-15.039000000000001,-9.3262,-17.432000000000002,-17.139,-20.898000000000003,-16.846,-14.844000000000001,-18.848,-19.434,-20.117,-18.213
-12.793,-13.232000000000001,-11.815999999999999,-15.039000000000001,-10.693,-11.377,-9.7656,-14.014000000000001,-12.109000000000002,-15.039000000000001,-12.305,-13.720999999999998,-6.542999999999999,-12.305,-12.645999999999999,-17.432000000000002,-15.527000000000001,-14.453,-15.770999999999999,-16.846,-17.529,-14.697000000000001
